Reference Number,City,House Type,Available From,Price,Additional Info,Ad Title,Link,Specific Location
953567,barcelona,Apartment,From 20 April 2025,3388,bills included,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953567,Barcelona
955496,barcelona,Apartment,From 6 October,3030,bills included,1-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/955496,Barcelona
364813,barcelona,Apartment,From 1 January 2025,2500,bills included,Whole 3 bedrooms apartment in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/364813,Barcelona
270089,barcelona,Apartment,From 15 July 2025,1650,some bills included,Studio apartment for rent in Vila De Gràcia Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/270089,Vila De Gràcia
206269,barcelona,Apartment,From 2 October 2025,1800,some bills included,1-bedroom apartment for rent in Sagrada Familia Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/206269,Sagrada Familia
953570,barcelona,Apartment,From 20 April 2025,3388,bills included,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953570,Barcelona
668379,barcelona,Apartment,From 11 January 2025,3542-5172,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/668379,Barcelona
953581,barcelona,Apartment,From 6 January 2025,3267,bills included,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953581,Barcelona
1183098,barcelona,Apartment,From 7 September,3300-3736,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1183098,Barcelona
810064,barcelona,Apartment,From 17 January 2025,3724-4268,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/810064,Barcelona
943750,barcelona,Apartment,From 9 December,3200,bills included,2-bedroom apartment for rent in La Barceloneta Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/943750,La Barceloneta
139814,barcelona,Apartment,From 4 January 2025,2069-2500,spotahome plus,Fab 2-bedroom apartment for rent in Barri Gotic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/139814, Gothic Quarter
953676,barcelona,Apartment,From 6 January 2025,3570,bills included,2-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953676,Ciutat Vella Vella
953660,barcelona,Apartment,From 6 January 2025,3570,bills included,2-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953660,Ciutat Vella Vella
236823,barcelona,Residence,From 5 January 2025,1252,bills included,Studio for rent in residence in Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/236823,Eixample Eixample Esquerra
953556,barcelona,Apartment,From 20 April 2025,3025,bills included,2-bedroom  mezzanine apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953556,Barcelona
1074726,barcelona,Apartment,From 19 February 2025,3390,no deposit,3-bedroom apartment for rent in Eixample Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1074726,Eixample
953575,barcelona,Apartment,From 20 April 2025,3267,bills included,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953575,Barcelona
971943,barcelona,Studio,From 6 October 2025,1700,instant booking,Studio apartment for rent in El Guinardó Barcelona,https://www.spotahome.com/barcelona/for-rent:studios/971943,El Guinardó
469045,barcelona,Apartment,From 5 January 2025,3000,spotahome plus,Whole 3 bedrooms apartment in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/469045,Barcelona
930863,barcelona,Apartment,From 7 March 2025,3490,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/930863,Barcelona
1076548,barcelona,Apartment,From 15 July 2025,2995,some bills included,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1076548,Barcelona
953688,barcelona,Apartment,From 6 January 2025,3570,bills included,2-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953688,Ciutat Vella Vella
251629,barcelona,Apartment,From 14 January 2025,3000,some bills included,3-bedroom apartment for rent in Eixample Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/251629,Eixample
434869,barcelona,Apartment,From 3 January 2026,2127,bills included,1-bedroom apartment for rent in Eixample Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/434869,Eixample
668657,barcelona,Apartment,From 28 December,3633-4117,no deposit,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/668657,Barcelona
744600,barcelona,Apartment,From 7 March 2025,7390,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/744600,Barcelona
598358,barcelona,Apartment,From 3 January 2026,2127,bills included,1-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/598358,Ciutat Vella Vella
139841,barcelona,Apartment,From 4 January 2025,2700-2900,spotahome plus,Sweet 2-bedroom apartment for rent in Barri Gotic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/139841, Gothic Quarter
139835,barcelona,Apartment,From 4 January 2025,2700-2900,spotahome plus,Posh 2-bedroom apartment for rent in Barri Gotic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/139835, Gothic Quarter
953562,barcelona,Studio,From 6 January 2025,3146,bills included,Studio apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:studios/953562,Gothic Quarter
953705,barcelona,Apartment,From 6 January 2025,3449,bills included,2-bedroom apartment for rent in La Barceloneta Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953705,La Barceloneta
1182637,barcelona,Apartment,From 6 January 2025,3482-6133,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1182637,Barcelona
314415,barcelona,Residence,From 5 January 2025,1036,bills included,Cosy room for rent residence Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/314415,Eixample Eixample Esquerra
236819,barcelona,Residence,From 5 January 2025,1036,bills included,Cosy room for rent residence Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/236819,Eixample Eixample Esquerra
139825,barcelona,Apartment,From 4 January 2025,3000-3800,spotahome plus,Stunning 3-bedroom apartment for rent by Barcelona Port,https://www.spotahome.com/barcelona/for-rent:apartments/139825,Port
938872,barcelona,Apartment,From 6 February 2025,3850,no deposit,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/938872,Barcelona
147846,barcelona,Studio,From 6 January 2026,2000,instant booking,Cosy 1-bedroom apartment for rent in El Born Barcelona,https://www.spotahome.com/barcelona/for-rent:studios/147846,El Born
953614,barcelona,Apartment,From 6 January 2025,3500,bills included,2-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953614,Gothic Quarter
953787,barcelona,Apartment,From 6 January 2025,3328,bills included,2-bedroom apartment for rent in El Poblenou Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953787,El Poblenou
641707,barcelona,Apartment,From 3 January 2025,3300-3724,no deposit,Whole 1 bedrooms apartment in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/641707,Barcelona
641691,barcelona,Apartment,From 17 March 2025,3603-4087,no deposit,Whole 2 bedrooms apartment in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/641691,Barcelona
1182690,barcelona,Apartment,From 6 January 2025,3603-4084,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1182690,Barcelona
598371,barcelona,Apartment,From 3 January 2026,2127,bills included,1-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/598371,Ciutat Vella Vella
1005038,barcelona,Apartment,From 15 July 2025,2000,some bills included,1-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1005038,Gothic Quarter
744603,barcelona,Apartment,From 7 March 2025,7030,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/744603,Barcelona
1182653,barcelona,Apartment,From 6 January 2025,3693-4188,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1182653,Barcelona
953721,barcelona,Apartment,From 6 January 2025,2965,bills included,2-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953721,Ciutat Vella Vella
668564,barcelona,Apartment,From 8 January 2025,3845-4510,no deposit,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/668564,Barcelona
953573,barcelona,Apartment,From 6 January 2025,3267,bills included,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953573,Barcelona
598352,barcelona,Apartment,From 3 January 2026,2127,bills included,1-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/598352,Ciutat Vella Vella
810218,barcelona,Apartment,From 20 January 2025,4323-4928,no deposit,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/810218,Barcelona
953610,barcelona,Apartment,From 6 January 2025,3207,bills included,1-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953610,Gothic Quarter
953603,barcelona,Apartment,From 20 April 2025,3328,bills included,1-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953603,Gothic Quarter
206940,barcelona,Studio,From 2 January 2025,115000,some bills included,Spacious studio apartment for rent in Nou Barris Barcelona,https://www.spotahome.com/barcelona/for-rent:studios/206940,Nou Barris
927688,barcelona,Apartment,From 7 March 2025,3380,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/927688,Barcelona
953785,barcelona,Apartment,From 6 January 2025,3086,bills included,2-bedroom apartment for rent in El Poblenou Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953785,El Poblenou
668587,barcelona,Apartment,From 24 January 2025,3663-4359,no deposit,2-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/668587,Barcelona
1011940,barcelona,Studio,From 15 July 2025,1890,some bills included,Studio apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:studios/1011940,Barcelona
894002,barcelona,Apartment,From 3 January 2026,2335,bills included,1-bedroom apartment for rent in Ciutat Vella Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/894002,Ciutat Vella Vella
132132,barcelona,Apartment,From 5 January 2025,2800-3200,spotahome plus,3-bedroom apartment for rent in Barri Gòtic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/132132, Gòtic
668653,barcelona,Apartment,From 7 January 2025,3960-5083,no deposit,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/668653,Barcelona
139820,barcelona,Apartment,From 4 January 2025,3000-3800,spotahome plus,Fab 3-bedroom apartment for rent in Barri Gòtic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/139820, Gòtic
142544,barcelona,Apartment,From 4 January 2025,3500,spotahome plus,Chic 3-bedroom apartment for rent in Barri Gòtic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/142544, Gòtic
1175767,barcelona,Apartment,From 6 January 2025,4964-5649,no deposit,2-bedroom apartment for rent in Barcelona Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/1175767,Barcelona
236145,barcelona,Residence,From 5 January 2025,1349,bills included,Studio for rent in residence in Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/236145,Eixample Eixample Esquerra
314435,barcelona,Residence,From 5 January 2025,1835,bills included,Studio for rent in residence in Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/314435,Eixample Eixample Esquerra
953612,barcelona,Apartment,From 6 January 2025,3465,bills included,1-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953612,Gothic Quarter
953605,barcelona,Apartment,From 6 January 2025,3509,bills included,1-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953605,Gothic Quarter
236816,barcelona,Residence,From 5 January 2025,1727,bills included,Studio for rent in residence in Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/236816,Eixample Eixample Esquerra
299804,barcelona,Apartment,From 14 February 2025,2882-3459,instant booking,1-bedroom apartment for rent in Gràcia Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/299804,Gràcia
139810,barcelona,Apartment,From 4 January 2025,2900-3500,spotahome plus,Great 3-bedroom apartment for rent in Barri Gotic Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/139810, Gothic Quarter
142554,barcelona,Apartment,From 4 January 2025,3800-4800,spotahome plus,Modern 3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/142554,Barcelona
953588,barcelona,Apartment,From 6 January 2025,4235,bills included,3-bedroom apartment for rent in Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953588,Barcelona
953607,barcelona,Apartment,From 6 January 2025,4700,bills included,2-bedroom apartment for rent in Gothic Quarter Barcelona,https://www.spotahome.com/barcelona/for-rent:apartments/953607,Gothic Quarter
236821,barcelona,Residence,From 5 January 2025,1349,bills included,Studio for rent in residence in Eixample Esquerra Barcelona,https://www.spotahome.com/barcelona/for-rent:residences/236821,Eixample Eixample Esquerra
